gene_id,num_transcripts,avg_pre_splice_length,avg_post_splice_length,avg_exon_count,avg_exon_length,avg_gc_content,avg_viennaRNA_energy,avg_RNAstructure_energy,avg_internal_priming_count
ENSG00000149485,2,1112.5,828.1,7,191.4,48.6,-12.3,-12.1,0.93
ENSG00000167996,3,1192.1,894.2,10,183.4,45.8,-14.7,-9.7,0.57
ENSG00000162174,4,1298.1,963.4,7,153.4,51.2,-11.1,-15.5,0.51
ENSG00000254772,5,1137.6,880.0,6,137.8,46.0,-12.8,-9.5,0.15
ENSG00000149541,5,1221.5,855.9,9,199.7,57.8,-10.5,-12.3,0.6
ENSG00000089597,1,1284.7,980.2,8,135.8,40.2,-12.8,-8.6,0.43
ENSG00000204922,3,1135.9,870.9,9,182.6,59.2,-16.0,-14.4,0.83
ENSG00000162191,1,1226.2,888.5,10,161.1,40.5,-13.7,-12.4,0.95
ENSG00000214753,1,1150.7,897.5,6,141.3,58.4,-10.8,-12.2,0.41
ENSG00000168002,3,1183.4,909.4,8,179.1,45.1,-11.5,-12.2,0.61
ENSG00000168569,5,1156.3,930.4,8,195.8,50.7,-10.2,-11.5,0.86
ENSG00000185475,2,1260.3,803.5,9,185.5,43.4,-11.8,-11.0,0.77
ENSG00000133316,2,1217.2,937.6,8,198.8,41.7,-14.9,-8.1,0.03
ENSG00000255717,1,1178.9,904.2,6,180.6,47.0,-8.4,-14.3,0.58
ENSG00000168003,1,1183.3,907.7,9,151.4,55.8,-11.8,-10.3,0.6
ENSG00000133318,4,1191.3,880.8,8,155.7,53.5,-15.9,-11.0,0.01
ENSG00000072518,2,1262.9,822.7,9,127.4,50.0,-13.8,-11.2,0.25
ENSG00000176340,3,1205.6,987.4,6,180.6,55.2,-10.2,-10.0,0.31
ENSG00000167770,2,1229.6,971.6,6,134.3,44.9,-9.4,-10.9,0.73
ENSG00000168439,3,1162.5,991.3,6,122.5,40.1,-12.0,-14.0,0.52
ENSG00000173511,3,1270.7,812.0,9,141.8,47.7,-15.8,-11.6,0.69
ENSG00000173457,3,1264.2,895.3,10,180.5,47.9,-12.5,-13.3,0.93
ENSG00000173113,2,1167.3,877.8,8,144.1,45.2,-13.0,-8.3,0.28
ENSG00000126432,2,1223.9,889.8,8,139.4,48.0,-15.8,-10.4,0.29
ENSG00000168066,3,1266.7,883.3,10,184.2,42.9,-14.7,-12.6,0.94
ENSG00000213465,3,1299.3,921.2,5,190.0,52.1,-15.5,-14.0,0.23
ENSG00000168061,5,1281.9,941.4,7,195.4,53.2,-14.6,-13.7,0.9
ENSG00000146670,4,1114.0,834.9,10,136.9,40.1,-15.2,-14.7,0.3
ENSG00000149823,4,1183.8,903.4,7,174.6,58.9,-10.5,-8.6,0.1
ENSG00000149806,3,1246.7,847.4,7,145.2,55.4,-11.8,-11.4,0.55
ENSG00000014216,3,1182.4,844.0,7,145.6,52.5,-15.0,-10.5,0.13
ENSG00000133884,5,1193.4,947.1,7,146.4,42.9,-12.9,-8.1,0.99
ENSG00000245532,3,1160.9,800.7,8,182.9,53.7,-8.0,-9.4,0.06
ENSG00000251562,2,1216.5,802.0,5,163.8,57.5,-14.3,-11.2,0.93
ENSG00000173465,1,1155.3,983.7,10,143.6,41.2,-8.7,-10.9,0.56
ENSG00000172922,4,1260.7,904.2,5,163.1,54.0,-13.9,-10.5,0.04
ENSG00000172757,2,1106.4,983.2,8,181.8,58.6,-9.0,-13.3,0.4
ENSG00000172500,1,1213.0,967.4,6,164.4,49.3,-12.8,-12.1,0.57
ENSG00000175602,5,1234.9,938.9,7,150.8,52.4,-16.0,-13.5,0.02
ENSG00000175550,4,1288.2,847.4,7,153.8,44.9,-12.3,-8.1,0.33
ENSG00000175334,3,1154.3,807.3,5,172.9,43.0,-15.8,-12.2,0.54
ENSG00000087365,4,1264.6,956.9,5,128.4,53.9,-10.3,-12.0,0.89
ENSG00000174903,2,1135.3,820.8,9,169.2,53.1,-8.8,-15.8,0.53
ENSG00000174851,1,1139.2,865.3,7,131.4,49.1,-8.5,-15.2,0.09
ENSG00000174744,5,1105.2,883.8,6,192.1,48.7,-8.3,-13.7,0.61
ENSG00000174547,2,1198.5,906.0,6,157.3,48.1,-15.4,-9.6,0.16
ENSG00000239306,4,1190.4,974.7,10,194.4,48.6,-8.1,-10.8,0.57
ENSG00000173933,5,1181.8,971.4,10,150.7,42.4,-14.9,-15.9,0.45
ENSG00000173120,3,1138.7,936.9,10,167.1,49.7,-15.4,-10.9,0.31
ENSG00000172531,5,1157.4,932.3,10,191.7,43.0,-8.4,-10.7,0.77
ENSG00000175634,4,1213.7,808.5,6,172.2,42.3,-11.2,-13.2,0.96
ENSG00000172725,3,1249.0,862.5,10,173.8,54.3,-11.9,-8.1,0.82
ENSG00000110711,2,1234.2,850.7,8,161.8,54.2,-9.0,-11.3,0.98
ENSG00000084207,2,1129.0,926.3,5,190.5,42.2,-15.8,-13.0,0.98
ENSG00000167792,1,1254.5,946.8,10,126.5,57.1,-9.0,-10.0,0.06
ENSG00000110717,3,1171.3,832.2,10,142.1,40.9,-10.0,-15.2,0.72
ENSG00000069482,4,1196.7,929.2,5,155.1,43.0,-15.6,-13.8,0.62
ENSG00000197345,5,1289.9,854.1,6,169.6,53.3,-11.1,-13.1,0.84
ENSG00000131626,3,1128.8,924.3,7,188.8,43.2,-8.8,-10.7,0.62
ENSG00000085733,1,1178.7,896.1,10,160.7,56.6,-14.2,-15.2,0.83
ENSG00000137497,5,1200.5,820.9,9,126.0,43.9,-13.8,-14.7,0.11
ENSG00000149357,3,1120.3,816.5,7,154.2,55.5,-10.5,-15.8,0.63
ENSG00000110200,4,1182.7,924.8,6,134.4,59.1,-10.3,-14.6,0.56
ENSG00000175581,1,1111.5,979.2,8,151.9,46.3,-11.5,-15.2,0.19
ENSG00000181924,5,1165.4,834.6,8,194.2,45.9,-12.0,-8.9,0.29
ENSG00000175567,3,1142.8,940.1,5,195.2,58.7,-13.6,-8.3,0.15
ENSG00000214517,5,1159.6,822.7,6,197.1,52.5,-12.6,-11.6,0.99
ENSG00000118363,3,1153.1,929.1,9,125.2,41.0,-9.1,-8.6,0.72
ENSG00000149273,4,1123.9,950.8,6,134.3,47.2,-13.9,-11.0,0.06
ENSG00000149257,1,1261.1,992.9,6,195.7,55.8,-15.7,-8.7,0.45
ENSG00000137492,2,1226.6,967.2,8,124.6,44.7,-15.0,-12.9,0.36
ENSG00000074201,5,1260.9,821.5,9,141.6,46.9,-8.9,-12.0,0.05
ENSG00000048649,3,1176.3,909.4,9,160.1,50.8,-8.0,-9.6,0.59
ENSG00000151366,5,1202.8,896.7,10,187.4,46.4,-15.7,-11.9,0.58
ENSG00000159063,1,1213.3,860.6,5,198.0,59.9,-9.6,-14.6,0.63
ENSG00000246067,1,1299.0,940.2,9,152.3,57.8,-11.5,-14.2,0.98
ENSG00000165494,3,1224.8,961.5,5,161.4,47.9,-15.8,-15.5,0.07
ENSG00000137500,3,1284.5,893.2,6,172.4,49.0,-8.6,-8.5,0.82
ENSG00000171204,5,1178.3,871.1,7,177.2,47.8,-10.7,-9.5,0.44
ENSG00000171202,1,1222.9,959.2,5,189.0,56.0,-8.4,-8.3,0.64
ENSG00000137504,2,1256.2,895.9,9,155.1,46.3,-9.6,-14.6,0.78
ENSG00000073921,2,1140.8,845.2,7,187.9,48.5,-8.6,-15.0,0.96
ENSG00000074266,3,1100.4,977.0,7,126.4,43.3,-14.8,-11.8,0.6
ENSG00000149196,2,1116.5,841.0,8,139.3,48.7,-8.4,-13.1,0.25
ENSG00000109861,4,1185.0,979.0,5,177.6,51.1,-12.0,-14.8,0.1
ENSG00000110172,4,1169.5,851.1,9,186.9,48.2,-14.8,-15.8,0.44
ENSG00000166012,1,1166.4,818.3,6,182.2,48.9,-14.3,-16.0,0.54
ENSG00000020922,4,1195.6,980.9,5,166.0,54.4,-15.8,-10.9,0.34
ENSG00000166025,1,1115.7,888.9,8,144.1,44.3,-10.2,-9.7,0.77
ENSG00000150316,4,1277.8,939.1,7,196.0,45.2,-14.5,-8.4,0.08
ENSG00000263465,2,1182.7,990.2,9,189.8,48.4,-12.2,-9.4,0.62
ENSG00000166037,4,1195.7,921.0,9,178.0,51.4,-10.4,-13.1,0.19
ENSG00000152558,1,1168.1,841.9,9,143.7,49.2,-9.3,-13.2,0.11
ENSG00000137692,2,1105.2,948.3,9,185.2,45.7,-12.3,-8.1,0.15
ENSG00000149313,3,1219.0,873.9,10,185.4,45.1,-12.4,-15.1,0.18
ENSG00000166266,1,1153.2,888.8,9,188.4,55.4,-9.3,-10.9,0.14
ENSG00000075239,5,1233.8,998.7,5,143.7,50.8,-12.0,-8.2,0.99
ENSG00000149311,3,1106.4,859.0,9,139.7,57.3,-10.0,-10.2,0.44
ENSG00000178105,3,1111.6,925.5,9,151.6,50.7,-13.8,-9.9,0.88
ENSG00000137710,5,1250.7,827.7,7,136.4,54.8,-12.4,-14.7,0.06
ENSG00000137714,1,1225.3,821.6,6,180.3,44.9,-9.6,-11.0,0.91
ENSG00000150768,4,1278.0,938.7,10,156.0,53.2,-15.1,-15.9,0.39
ENSG00000150776,3,1283.2,846.7,5,168.3,57.2,-14.5,-14.0,0.71
ENSG00000150779,4,1106.7,919.4,7,142.9,55.7,-8.6,-8.6,0.17
ENSG00000204370,1,1226.2,808.1,7,153.5,44.5,-12.4,-12.0,0.24
ENSG00000150787,5,1266.7,850.4,6,188.1,58.1,-12.2,-14.0,0.13
ENSG00000076043,1,1144.7,842.8,6,156.0,40.9,-9.6,-12.7,0.5
ENSG00000109917,1,1169.2,849.2,5,156.9,54.5,-12.7,-12.9,0.14
ENSG00000168092,4,1295.7,927.5,8,174.5,51.3,-13.0,-12.1,0.42
ENSG00000160613,2,1129.5,867.8,6,150.9,40.4,-13.9,-12.6,0.64
ENSG00000110344,4,1162.3,954.5,10,141.7,54.3,-8.2,-13.5,0.34
ENSG00000167283,2,1159.4,899.2,6,131.3,41.1,-12.4,-13.3,0.76
ENSG00000118058,3,1196.9,956.3,9,156.6,40.0,-15.3,-12.1,0.36
ENSG00000095139,2,1112.5,966.8,7,173.9,49.0,-14.2,-14.6,0.67
ENSG00000110367,2,1141.6,970.8,7,131.3,50.2,-10.2,-10.1,0.77
ENSG00000118181,1,1133.6,940.8,5,168.3,41.3,-9.4,-14.4,0.86
ENSG00000196655,4,1207.9,990.7,6,150.2,50.6,-15.8,-9.3,0.17
ENSG00000149428,4,1125.9,851.4,7,141.9,50.6,-10.8,-10.7,0.47
ENSG00000256269,1,1181.6,863.5,7,124.2,41.0,-15.7,-10.0,0.45
ENSG00000188486,5,1221.0,891.0,9,194.6,57.3,-10.9,-13.1,0.62
ENSG00000196914,1,1178.7,917.4,7,198.4,55.3,-12.3,-14.6,0.46
ENSG00000109971,4,1272.0,873.9,10,124.5,58.4,-13.1,-11.5,0.63
ENSG00000154144,4,1199.2,928.9,8,171.4,41.8,-9.8,-10.5,0.73
ENSG00000149547,2,1110.6,887.4,9,134.6,50.3,-15.7,-11.0,0.67
ENSG00000134910,3,1102.9,821.3,7,131.0,55.7,-12.5,-8.6,0.16
ENSG00000149554,5,1260.5,829.8,7,163.9,54.9,-9.7,-10.3,0.98
ENSG00000182934,3,1290.5,841.4,5,154.2,54.0,-15.6,-9.1,0.28
ENSG00000110074,2,1179.1,894.2,9,185.9,43.7,-10.8,-13.4,0.5
ENSG00000084234,3,1118.8,893.9,9,194.3,40.4,-15.6,-13.2,0.17
ENSG00000196323,1,1270.2,815.6,8,132.0,46.0,-13.5,-9.1,0.02
ENSG00000151503,2,1152.1,806.4,9,120.4,43.9,-9.6,-9.0,0.37
ENSG00000151500,3,1254.8,918.1,5,156.6,45.9,-15.9,-14.4,0.03
ENSG00000073614,2,1148.9,894.0,6,193.8,40.8,-11.0,-9.8,0.08
ENSG00000060237,3,1292.9,880.0,7,127.2,45.5,-13.3,-9.9,0.59
ENSG00000004478,3,1269.1,953.3,7,173.2,59.1,-15.4,-14.2,0.09
ENSG00000118971,3,1211.9,943.8,10,150.2,49.0,-10.6,-11.8,0.97
ENSG00000111247,1,1168.5,958.8,6,140.3,47.4,-14.6,-15.5,0.81
ENSG00000139180,3,1225.8,887.5,9,178.1,53.8,-14.7,-9.1,0.24
ENSG00000111639,4,1114.3,811.7,8,142.4,55.4,-11.5,-12.3,0.84
ENSG00000111640,3,1174.7,844.8,8,178.0,44.6,-9.5,-13.1,0.81
ENSG00000111642,2,1163.5,927.2,6,175.1,59.0,-9.3,-11.9,0.83
ENSG00000089693,5,1128.5,913.5,10,193.0,43.8,-10.8,-15.0,0.4
ENSG00000159335,3,1194.0,950.7,10,142.0,47.1,-11.5,-15.5,0.77
ENSG00000111669,4,1180.4,875.1,5,152.5,56.1,-11.2,-9.0,0.9
ENSG00000111678,2,1175.3,819.0,5,143.2,50.6,-9.1,-12.7,0.94
ENSG00000215021,1,1226.6,903.9,7,198.8,56.6,-13.2,-11.3,0.75
ENSG00000126749,5,1231.3,870.0,5,182.5,56.6,-14.5,-9.6,0.37
ENSG00000059804,5,1212.3,815.4,10,135.0,57.8,-15.8,-14.9,0.06
ENSG00000003056,1,1178.7,952.4,6,182.6,48.9,-8.2,-15.7,0.65
ENSG00000111196,5,1169.2,962.4,7,182.5,48.8,-14.8,-9.6,0.63
ENSG00000060138,5,1277.0,882.0,7,171.3,47.5,-9.1,-11.3,0.83
ENSG00000256537,4,1259.9,830.3,8,145.0,41.6,-13.2,-8.6,0.89
ENSG00000084463,4,1268.2,933.6,10,137.8,60.0,-15.7,-14.2,0.44
ENSG00000023734,1,1118.4,882.6,6,194.8,43.1,-13.7,-13.4,0.36
ENSG00000008394,4,1271.8,854.5,10,187.7,54.2,-9.0,-15.4,0.11
ENSG00000052126,5,1144.4,881.7,9,135.8,58.0,-10.8,-9.0,0.37
ENSG00000111716,1,1175.4,944.2,7,136.5,54.1,-8.8,-11.7,0.55
ENSG00000111726,5,1143.2,827.7,6,171.0,44.6,-9.1,-13.9,0.58
ENSG00000139163,3,1197.2,870.6,7,166.2,47.0,-11.2,-11.9,0.08
ENSG00000060982,3,1136.1,804.0,10,145.5,53.2,-9.0,-14.7,0.21
ENSG00000133703,3,1165.8,877.3,9,120.4,50.4,-14.2,-9.7,0.76
ENSG00000064102,3,1255.0,931.4,10,146.5,49.2,-8.8,-11.7,0.4
ENSG00000061794,2,1274.9,988.8,8,135.6,51.4,-13.9,-8.7,0.89
ENSG00000087502,5,1293.7,884.2,6,144.3,51.3,-11.9,-9.3,0.98
ENSG00000139146,2,1163.8,924.2,9,195.8,48.7,-12.0,-9.1,0.7
ENSG00000174718,3,1262.4,991.0,8,130.7,40.0,-13.9,-15.8,0.61
ENSG00000087470,3,1293.9,960.7,7,148.7,59.2,-13.4,-14.0,0.93
ENSG00000139131,5,1179.3,816.2,8,148.0,46.6,-15.2,-14.1,0.92
ENSG00000139116,4,1182.6,900.1,10,134.1,58.2,-11.5,-9.6,0.15
ENSG00000134283,2,1103.6,817.7,6,162.6,41.4,-12.0,-11.2,0.37
ENSG00000139168,3,1270.6,893.0,10,195.2,57.7,-11.6,-8.6,0.45
ENSG00000129317,2,1107.0,979.1,10,199.3,53.6,-10.5,-13.0,0.12
ENSG00000139218,4,1147.9,986.8,6,174.8,46.8,-8.8,-11.2,0.91
ENSG00000111371,1,1192.3,844.7,9,162.4,43.6,-15.1,-8.8,0.31
ENSG00000134294,4,1299.9,804.4,8,176.8,51.1,-12.3,-9.8,0.0
ENSG00000005175,1,1171.3,850.2,7,125.0,48.8,-13.3,-12.3,0.91
ENSG00000134291,3,1269.3,871.7,5,167.2,57.5,-12.3,-9.9,0.77
ENSG00000139219,1,1181.0,972.9,9,168.9,47.3,-15.0,-14.8,0.23
ENSG00000129315,5,1151.6,979.6,7,171.3,57.8,-12.1,-14.0,0.21
ENSG00000174243,1,1232.8,850.2,7,177.1,57.3,-8.8,-9.0,0.05
ENSG00000134287,1,1232.7,918.8,6,198.1,58.5,-11.6,-8.8,0.69
ENSG00000123416,5,1204.1,939.4,8,154.7,48.0,-9.4,-14.3,0.17
ENSG00000167553,4,1213.3,856.6,8,154.6,54.1,-14.4,-14.1,0.11
ENSG00000123352,4,1295.3,845.5,10,154.6,41.5,-11.2,-11.2,0.59
ENSG00000187778,1,1291.9,921.0,7,177.9,45.2,-9.3,-11.8,0.33
ENSG00000139644,4,1124.9,821.3,6,177.2,59.8,-15.2,-13.6,0.93
ENSG00000066117,3,1144.7,804.6,9,143.4,40.7,-15.7,-15.9,0.29
ENSG00000178449,5,1175.4,927.5,9,145.8,40.1,-8.0,-11.1,0.08
ENSG00000161813,5,1183.4,998.6,7,189.3,44.2,-10.7,-12.0,0.77
ENSG00000050426,3,1252.8,943.6,9,191.5,40.9,-12.8,-11.4,0.11
ENSG00000183283,1,1250.4,904.3,7,184.3,48.6,-11.3,-10.4,0.35
ENSG00000170545,3,1275.4,860.0,6,188.0,59.7,-9.7,-14.8,0.5
ENSG00000123395,5,1248.0,904.9,7,179.0,56.6,-8.1,-10.7,0.21
ENSG00000170421,3,1280.7,870.1,5,172.9,55.9,-12.0,-8.8,0.83
ENSG00000111057,1,1127.0,987.1,8,151.6,42.0,-12.0,-8.1,0.04
ENSG00000063046,1,1108.4,946.4,6,156.1,46.6,-14.9,-9.4,0.3
ENSG00000123349,5,1105.8,852.4,9,173.4,48.8,-14.1,-14.3,0.75
ENSG00000205352,1,1285.4,811.8,8,159.4,54.0,-9.7,-13.1,0.14
ENSG00000197111,5,1272.0,885.5,8,158.9,44.6,-11.2,-15.8,0.45
ENSG00000135390,4,1296.0,951.0,6,178.1,49.3,-11.4,-14.6,0.95
ENSG00000094916,1,1225.3,825.0,9,168.7,53.8,-15.3,-13.1,0.48
ENSG00000135486,1,1299.9,820.3,8,151.5,42.1,-15.1,-10.9,0.11
ENSG00000123405,3,1287.7,830.4,7,187.8,46.7,-15.2,-15.3,0.32
ENSG00000111481,4,1198.0,980.8,10,179.6,45.1,-14.1,-15.3,0.94
ENSG00000161642,2,1275.7,949.7,7,122.9,48.0,-13.7,-11.8,0.75
ENSG00000170627,2,1169.9,858.8,8,173.8,42.6,-14.1,-11.5,0.99
ENSG00000135441,1,1292.2,966.1,7,187.7,59.9,-11.7,-15.1,0.97
ENSG00000135404,1,1295.4,837.7,7,196.7,55.4,-14.8,-12.9,0.37
ENSG00000205323,1,1176.1,939.0,7,128.2,50.3,-10.8,-10.3,0.62
ENSG00000170473,4,1185.4,979.5,9,194.3,55.6,-9.0,-10.6,0.86
ENSG00000197728,4,1210.9,903.8,7,151.5,56.3,-8.4,-14.5,0.99
ENSG00000170515,3,1288.1,802.6,7,158.0,58.9,-13.7,-14.5,0.88
ENSG00000229117,4,1152.4,848.9,5,139.9,49.9,-13.2,-14.6,0.64
ENSG00000139641,1,1208.8,925.5,8,185.8,57.0,-8.6,-15.4,0.36
ENSG00000196465,5,1132.7,872.3,8,166.7,54.1,-14.3,-12.9,0.09
ENSG00000092841,4,1161.0,840.7,7,122.1,51.5,-14.1,-11.7,0.15
ENSG00000139613,1,1279.6,871.4,6,176.1,41.1,-12.5,-9.1,0.28
ENSG00000139579,2,1273.0,993.8,7,123.7,42.0,-12.8,-10.5,0.37
ENSG00000062485,3,1263.3,925.6,10,161.5,58.7,-12.5,-12.5,0.88
ENSG00000257727,5,1144.6,972.1,7,162.2,41.1,-9.7,-9.3,0.53
ENSG00000111602,4,1102.1,837.1,5,159.1,51.0,-14.5,-14.7,0.78
ENSG00000076108,4,1147.2,801.6,8,122.4,59.8,-13.2,-12.7,0.21
ENSG00000110955,5,1161.4,841.7,10,128.0,52.9,-10.5,-8.6,0.03
ENSG00000110958,5,1256.0,987.8,9,161.0,47.3,-9.9,-12.7,0.33
ENSG00000196531,5,1120.3,920.6,8,178.9,42.9,-10.8,-10.0,0.47
ENSG00000198056,3,1251.2,844.7,7,182.6,52.5,-8.8,-11.9,0.16
ENSG00000182199,4,1263.9,925.8,5,128.8,46.7,-11.4,-10.7,0.5
ENSG00000166986,3,1204.0,864.4,7,120.9,48.8,-9.1,-8.3,0.78
ENSG00000175197,4,1140.6,993.3,6,162.4,43.7,-10.6,-10.0,0.4
ENSG00000175203,1,1212.5,933.3,10,159.7,41.0,-9.0,-10.9,0.49
ENSG00000135506,4,1262.6,970.4,8,174.6,44.4,-12.7,-11.0,0.67
ENSG00000135446,3,1122.7,993.2,6,136.2,51.3,-12.9,-8.7,0.56
ENSG00000123297,4,1148.3,817.5,5,198.4,46.6,-12.2,-9.3,0.01
ENSG00000257698,4,1291.4,973.6,5,162.6,57.0,-12.0,-10.6,0.95
ENSG00000135655,3,1183.2,917.6,7,179.3,50.0,-15.8,-12.7,0.25
ENSG00000184575,2,1225.5,822.9,7,175.9,46.6,-9.2,-8.1,0.5
ENSG00000139233,1,1151.1,950.8,7,160.6,44.2,-8.2,-14.6,0.12
ENSG00000155957,4,1273.9,959.6,9,139.9,59.5,-10.0,-10.2,0.85
ENSG00000111530,2,1162.0,972.4,7,150.9,50.5,-10.9,-9.0,0.62
ENSG00000127314,5,1241.7,819.8,5,129.0,46.8,-9.7,-13.9,0.16
ENSG00000111581,1,1286.8,828.6,5,130.3,55.8,-14.6,-14.9,0.0
ENSG00000135679,5,1286.1,951.2,5,124.6,53.5,-11.4,-9.2,0.22
ENSG00000111605,1,1175.4,919.3,7,169.7,46.9,-13.5,-15.2,0.04
ENSG00000127337,5,1191.9,874.1,7,199.8,55.6,-11.7,-11.7,0.73
ENSG00000166226,4,1236.5,934.2,5,158.4,53.9,-8.7,-13.2,0.58
ENSG00000111596,4,1267.7,892.4,9,181.7,42.8,-8.6,-14.2,0.96
ENSG00000133858,1,1166.8,1000.0,5,154.6,55.4,-10.5,-9.0,0.17
ENSG00000080371,2,1226.3,852.4,5,156.0,47.8,-8.0,-9.5,0.6
ENSG00000253719,2,1110.2,898.2,9,157.3,44.1,-9.7,-11.8,0.33
ENSG00000111615,2,1162.3,987.8,10,130.6,44.5,-15.3,-10.4,0.73
ENSG00000187109,1,1235.5,889.6,9,158.1,52.7,-9.1,-8.5,0.27
ENSG00000091039,2,1118.4,973.8,6,150.6,53.5,-13.5,-8.3,0.64
ENSG00000058272,2,1286.8,965.6,7,174.9,57.0,-12.7,-15.9,0.24
ENSG00000133773,3,1279.3,999.9,9,147.1,47.7,-14.9,-13.2,0.35
ENSG00000133641,1,1187.3,903.8,7,155.2,50.5,-13.7,-11.1,0.96
ENSG00000070961,5,1246.4,853.4,10,157.4,52.7,-15.7,-15.1,0.78
ENSG00000133639,2,1129.0,963.4,6,144.8,44.3,-14.0,-12.2,0.17
ENSG00000102189,5,1289.8,900.9,7,134.1,47.3,-10.1,-12.0,0.89
ENSG00000173598,2,1295.4,951.8,7,134.5,53.2,-8.6,-15.9,0.06
ENSG00000177889,3,1186.6,872.3,8,154.7,51.6,-14.4,-8.4,0.48
ENSG00000198015,4,1206.4,967.3,7,164.0,57.7,-9.3,-14.5,0.0
ENSG00000120833,2,1190.2,920.0,6,194.2,46.5,-8.7,-8.9,0.89
ENSG00000184752,5,1265.3,832.0,5,153.6,51.5,-11.4,-11.5,0.09
ENSG00000111142,2,1131.7,935.1,5,139.5,49.2,-11.4,-8.7,0.52
ENSG00000139343,5,1152.3,829.0,7,125.4,55.8,-13.5,-13.0,0.74
ENSG00000120802,4,1296.7,950.0,10,125.2,46.7,-11.5,-10.5,0.75
ENSG00000075415,2,1275.3,963.8,6,195.3,55.6,-11.6,-12.6,0.48
ENSG00000120800,1,1177.9,940.9,6,192.4,58.7,-11.2,-10.7,0.08
ENSG00000120805,5,1120.9,907.7,6,175.2,51.0,-10.7,-15.0,0.14
ENSG00000111666,1,1186.9,960.4,9,189.6,48.0,-12.8,-10.3,0.35
ENSG00000111670,2,1134.8,916.3,9,180.3,47.3,-8.9,-9.5,0.72
ENSG00000075188,5,1276.9,995.5,5,163.6,59.9,-14.4,-15.6,0.03
ENSG00000185480,5,1199.5,998.4,7,168.5,41.1,-13.2,-12.6,0.18
ENSG00000281344,2,1290.3,815.8,8,159.3,51.7,-10.9,-11.9,0.81
ENSG00000166598,4,1203.4,956.7,6,146.1,44.0,-10.1,-8.3,0.18
ENSG00000204954,1,1262.9,887.7,9,144.4,49.1,-11.3,-10.9,0.95
ENSG00000139372,2,1181.1,989.0,6,140.6,42.9,-11.2,-9.2,0.21
ENSG00000198431,2,1216.0,857.3,8,168.0,47.3,-14.2,-8.2,0.19
ENSG00000151131,5,1265.5,887.6,9,152.6,57.5,-8.7,-10.2,0.92
ENSG00000136045,4,1173.6,909.9,10,120.8,53.0,-9.3,-15.8,0.78
ENSG00000075856,4,1282.0,826.1,10,158.1,55.6,-14.9,-8.6,0.11
ENSG00000136003,2,1230.6,881.1,7,153.3,50.8,-8.5,-13.8,0.94
ENSG00000110880,2,1221.3,852.2,10,158.8,45.3,-10.0,-10.2,0.82
ENSG00000076248,4,1231.4,807.4,7,175.8,45.6,-9.4,-13.6,0.25
ENSG00000139428,1,1293.3,827.7,5,134.0,42.0,-14.9,-11.6,0.86
ENSG00000174437,3,1166.7,978.5,5,141.8,44.4,-10.7,-13.6,0.95
ENSG00000196510,1,1124.9,819.0,6,136.1,46.1,-15.6,-15.7,0.35
ENSG00000111229,4,1281.4,945.1,10,131.8,47.2,-8.2,-15.5,0.63
ENSG00000111231,2,1229.1,928.9,6,129.3,57.3,-9.2,-14.7,0.81
ENSG00000111237,1,1161.8,826.3,9,138.8,59.0,-13.4,-8.5,0.25
ENSG00000186298,5,1123.7,885.4,6,121.6,54.3,-13.3,-13.6,0.19
ENSG00000204842,2,1134.4,851.6,9,154.7,50.1,-14.8,-9.3,0.28
ENSG00000234608,5,1157.2,988.1,5,165.0,41.3,-11.9,-14.3,0.17
ENSG00000089022,5,1272.1,991.0,6,161.4,53.9,-10.0,-11.1,0.33
ENSG00000089248,5,1182.8,961.6,5,123.2,44.1,-11.3,-14.9,0.98
ENSG00000111300,4,1214.0,891.3,9,188.7,49.0,-11.4,-12.6,0.18
ENSG00000173064,1,1197.9,982.4,8,136.2,55.7,-8.5,-10.2,0.68
ENSG00000089009,3,1102.7,916.5,8,137.3,41.3,-8.0,-13.6,0.7
ENSG00000179295,3,1124.3,945.0,10,184.7,44.5,-13.6,-9.4,0.16
ENSG00000123064,4,1190.7,991.4,9,151.9,49.4,-15.6,-9.0,0.66
ENSG00000122965,2,1184.5,900.1,5,129.8,41.9,-12.5,-11.6,0.14
ENSG00000123066,1,1257.7,978.5,9,167.6,41.9,-13.7,-12.6,0.38
ENSG00000088992,1,1213.1,888.0,10,199.4,54.7,-14.8,-11.0,0.89
ENSG00000111445,2,1201.0,998.2,6,172.4,52.5,-8.1,-9.2,0.8
ENSG00000176871,4,1128.5,889.6,6,185.6,55.9,-10.6,-15.7,0.6
ENSG00000089220,5,1240.0,932.7,10,165.6,43.4,-9.5,-14.7,0.07
ENSG00000135090,2,1206.9,949.3,10,189.6,51.3,-10.4,-12.6,0.1
ENSG00000111707,5,1253.5,881.9,9,168.4,43.8,-12.0,-8.6,0.57
ENSG00000089154,1,1242.8,979.2,10,180.2,48.1,-12.1,-14.7,0.63
ENSG00000089157,3,1241.8,819.9,6,180.4,54.4,-15.1,-11.9,0.28
ENSG00000111775,3,1273.7,945.3,9,125.1,42.1,-12.0,-10.4,0.83
ENSG00000170855,5,1152.7,832.6,7,177.7,44.8,-9.5,-10.2,0.93
ENSG00000111786,5,1132.3,976.6,8,190.8,54.7,-10.7,-12.9,0.59
ENSG00000088986,4,1191.1,978.2,8,187.7,48.3,-8.6,-15.7,0.22
ENSG00000022840,5,1186.3,878.7,6,127.9,51.5,-11.9,-12.9,0.47
ENSG00000167272,2,1292.6,816.5,9,167.9,52.4,-12.5,-10.7,0.67
